date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:16:36	4272/4272	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:16:40%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/863	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/863.json	(from https://lalisavedra.com/amandinha-da-leoas-da-serra-e-eleita-a-melhor-do-mundo/)
19:16:37	2496/2496	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:16:41%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Famandinha-da-leoas-da-serra-e-eleita-a-melhor-do-mundo%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embedd35d.json	(from https://lalisavedra.com/amandinha-da-leoas-da-serra-e-eleita-a-melhor-do-mundo/)
19:16:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:16:41%20GMT	https://lalisavedra.com/?p=863	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/index5d95.html	(from https://lalisavedra.com/amandinha-da-leoas-da-serra-e-eleita-a-melhor-do-mundo/)
19:16:38	2588/2588	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:16:42%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Famandinha-da-leoas-da-serra-e-eleita-a-melhor-do-mundo%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embedf123	(from https://lalisavedra.com/amandinha-da-leoas-da-serra-e-eleita-a-melhor-do-mundo/)
19:16:40	4001/4001	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:16:43%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/1721	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/1721.json	(from https://lalisavedra.com/real-madrid-e-tri-e-vence-sua-13a-champions-league/)
19:16:40	37034/37034	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2022:16:43%20GMT	https://lalisavedra.com/exclusivo-resultados-de-sabado-do-jocol/	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/exclusivo-resultados-de-sabado-do-jocol/index.html	(from https://lalisavedra.com/amandinha-da-leoas-da-serra-e-eleita-a-melhor-do-mundo/)
19:16:40	41830/41830	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2022:16:43%20GMT	https://lalisavedra.com/jogos-da-5a-rodada-do-futebol-de-campo-do-jocol/	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/jogos-da-5a-rodada-do-futebol-de-campo-do-jocol/index.html	(from https://lalisavedra.com/amandinha-da-leoas-da-serra-e-eleita-a-melhor-do-mundo/)
19:16:40	37042/37042	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2022:16:43%20GMT	https://lalisavedra.com/8-clubes-sobem-para-a-divisao-especial/	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/8-clubes-sobem-para-a-divisao-especial/index.html	(from https://lalisavedra.com/amandinha-da-leoas-da-serra-e-eleita-a-melhor-do-mundo/)
19:16:41	2491/2491	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:16:45%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Freal-madrid-e-tri-e-vence-sua-13a-champions-league%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed6168.json	(from https://lalisavedra.com/real-madrid-e-tri-e-vence-sua-13a-champions-league/)
19:16:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:16:45%20GMT	https://lalisavedra.com/?p=1721	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/index6ccc.html	(from https://lalisavedra.com/real-madrid-e-tri-e-vence-sua-13a-champions-league/)
19:16:42	2583/2583	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:16:46%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Freal-madrid-e-tri-e-vence-sua-13a-champions-league%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed4a87	(from https://lalisavedra.com/real-madrid-e-tri-e-vence-sua-13a-champions-league/)
19:16:43	3771/3771	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:16:47%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/1672	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/1672.json	(from https://lalisavedra.com/liverpool-perde-mas-vai-a-decisao-da-champions/)
19:16:43	41645/41645	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2022:16:47%20GMT	https://lalisavedra.com/resultados-da-5a-rodada-do-futebol-do-jocol/	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/resultados-da-5a-rodada-do-futebol-do-jocol/index.html	(from https://lalisavedra.com/real-madrid-e-tri-e-vence-sua-13a-champions-league/)
19:16:44	2462/2462	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:16:48%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fliverpool-perde-mas-vai-a-decisao-da-champions%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed8485.json	(from https://lalisavedra.com/liverpool-perde-mas-vai-a-decisao-da-champions/)
19:16:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:16:48%20GMT	https://lalisavedra.com/?p=1672	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/indexa890.html	(from https://lalisavedra.com/liverpool-perde-mas-vai-a-decisao-da-champions/)
19:16:46	2554/2554	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:16:49%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fliverpool-perde-mas-vai-a-decisao-da-champions%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embede2b9	(from https://lalisavedra.com/liverpool-perde-mas-vai-a-decisao-da-champions/)
19:16:47	4038/4038	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:16:50%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/1668	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/1668.json	(from https://lalisavedra.com/real-madrid-empata-com-bayern-com-2-gols-de-benzema/)
19:16:47	41652/41652	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2022:16:50%20GMT	https://lalisavedra.com/jogos-da-4a-rodada-do-futebol-do-jocol/	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/jogos-da-4a-rodada-do-futebol-do-jocol/index.html	(from https://lalisavedra.com/liverpool-perde-mas-vai-a-decisao-da-champions/)
19:16:48	2490/2490	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:16:52%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Freal-madrid-empata-com-bayern-com-2-gols-de-benzema%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed6e9a.json	(from https://lalisavedra.com/real-madrid-empata-com-bayern-com-2-gols-de-benzema/)
19:16:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:16:52%20GMT	https://lalisavedra.com/?p=1668	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/indexcd53.html	(from https://lalisavedra.com/real-madrid-empata-com-bayern-com-2-gols-de-benzema/)
19:16:49	2582/2582	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:16:53%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Freal-madrid-empata-com-bayern-com-2-gols-de-benzema%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embedfa86	(from https://lalisavedra.com/real-madrid-empata-com-bayern-com-2-gols-de-benzema/)
19:16:50	4017/4017	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:16:54%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/1654	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/1654.json	(from https://lalisavedra.com/fora-e-de-virada-real-madrid-bate-o-bayer-2-a-1/)
19:16:50	36952/36952	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2022:16:54%20GMT	https://lalisavedra.com/classificacao-do-amador-apos-oito-rodadas/	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/classificacao-do-amador-apos-oito-rodadas/index.html	(from https://lalisavedra.com/real-madrid-empata-com-bayern-com-2-gols-de-benzema/)
19:16:51	2446/2446	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:16:55%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Ffora-e-de-virada-real-madrid-bate-o-bayer-2-a-1%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embedde25.json	(from https://lalisavedra.com/fora-e-de-virada-real-madrid-bate-o-bayer-2-a-1/)
19:16:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:16:55%20GMT	https://lalisavedra.com/?p=1654	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/indexe693.html	(from https://lalisavedra.com/fora-e-de-virada-real-madrid-bate-o-bayer-2-a-1/)
19:16:52	2538/2538	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:16:56%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Ffora-e-de-virada-real-madrid-bate-o-bayer-2-a-1%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed99db	(from https://lalisavedra.com/fora-e-de-virada-real-madrid-bate-o-bayer-2-a-1/)
19:16:53	4182/4182	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:16:57%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/1651	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/1651.json	(from https://lalisavedra.com/salah-leva-liverpool-a-golear-o-roma-5-a-2/)
19:16:54	2424/2424	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:16:58%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fsalah-leva-liverpool-a-golear-o-roma-5-a-2%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed29f1.json	(from https://lalisavedra.com/salah-leva-liverpool-a-golear-o-roma-5-a-2/)
19:16:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:16:58%20GMT	https://lalisavedra.com/?p=1651	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/indexd15f.html	(from https://lalisavedra.com/salah-leva-liverpool-a-golear-o-roma-5-a-2/)
19:16:54	2516/2516	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:16:58%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fsalah-leva-liverpool-a-golear-o-roma-5-a-2%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed31ed	(from https://lalisavedra.com/salah-leva-liverpool-a-golear-o-roma-5-a-2/)
19:16:55	4201/4201	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:16:59%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/1614	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/1614.json	(from https://lalisavedra.com/real-madri-perde-por-3-a-1-para-juventus-mas-classifica-se/)
19:16:56	2501/2501	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:17:00%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Freal-madri-perde-por-3-a-1-para-juventus-mas-classifica-se%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embedebd5.json	(from https://lalisavedra.com/real-madri-perde-por-3-a-1-para-juventus-mas-classifica-se/)
19:16:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:17:01%20GMT	https://lalisavedra.com/?p=1614	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/index7c58.html	(from https://lalisavedra.com/real-madri-perde-por-3-a-1-para-juventus-mas-classifica-se/)
19:16:58	2593/2593	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:17:01%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Freal-madri-perde-por-3-a-1-para-juventus-mas-classifica-se%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed7f16	(from https://lalisavedra.com/real-madri-perde-por-3-a-1-para-juventus-mas-classifica-se/)
19:17:00	4240/4240	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:17:03%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/1611	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/1611.json	(from https://lalisavedra.com/roma-elimina-barcelona-vencendo-por-3-a-0/)
19:17:01	2419/2419	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:17:04%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Froma-elimina-barcelona-vencendo-por-3-a-0%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embedb3f4.json	(from https://lalisavedra.com/roma-elimina-barcelona-vencendo-por-3-a-0/)
19:17:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:17:05%20GMT	https://lalisavedra.com/?p=1611	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/index93ac.html	(from https://lalisavedra.com/roma-elimina-barcelona-vencendo-por-3-a-0/)
19:17:02	2511/2511	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:17:06%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Froma-elimina-barcelona-vencendo-por-3-a-0%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed909b	(from https://lalisavedra.com/roma-elimina-barcelona-vencendo-por-3-a-0/)
19:17:03	3962/3962	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:17:07%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/1588	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/1588.json	(from https://lalisavedra.com/barcelona-detona-com-o-roma-4-a-1/)
19:17:03	41590/41590	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2022:17:07%20GMT	https://lalisavedra.com/jogos-da-2a-rodada-do-jocol-1a-divisao/	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/jogos-da-2a-rodada-do-jocol-1a-divisao/index.html	(from https://lalisavedra.com/roma-elimina-barcelona-vencendo-por-3-a-0/)
19:17:04	2382/2382	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:17:08%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fbarcelona-detona-com-o-roma-4-a-1%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embedfc9e.json	(from https://lalisavedra.com/barcelona-detona-com-o-roma-4-a-1/)
19:17:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:17:08%20GMT	https://lalisavedra.com/?p=1588	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/index1cac.html	(from https://lalisavedra.com/barcelona-detona-com-o-roma-4-a-1/)
19:17:05	2474/2474	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:17:09%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fbarcelona-detona-com-o-roma-4-a-1%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed5303	(from https://lalisavedra.com/barcelona-detona-com-o-roma-4-a-1/)
19:17:06	4039/4039	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:17:10%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/1585	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/1585.json	(from https://lalisavedra.com/cristiano-marca-de-bicicleta-e-real-vence-a-juventus-por-3-a-0/)
19:17:07	2524/2524	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:17:11%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fcristiano-marca-de-bicicleta-e-real-vence-a-juventus-por-3-a-0%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embedc5cd.json	(from https://lalisavedra.com/cristiano-marca-de-bicicleta-e-real-vence-a-juventus-por-3-a-0/)
19:17:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:17:11%20GMT	https://lalisavedra.com/?p=1585	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/index9a03.html	(from https://lalisavedra.com/cristiano-marca-de-bicicleta-e-real-vence-a-juventus-por-3-a-0/)
19:17:08	2616/2616	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:17:12%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fcristiano-marca-de-bicicleta-e-real-vence-a-juventus-por-3-a-0%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed8c3e	(from https://lalisavedra.com/cristiano-marca-de-bicicleta-e-real-vence-a-juventus-por-3-a-0/)
19:17:09	4216/4216	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:17:13%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/1540	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/1540.json	(from https://lalisavedra.com/barcelona-3-x-0-chelsea-definido-os-oito-classificados-da-champions/)
19:17:10	2570/2570	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:17:14%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fbarcelona-3-x-0-chelsea-definido-os-oito-classificados-da-champions%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embede9ed.json	(from https://lalisavedra.com/barcelona-3-x-0-chelsea-definido-os-oito-classificados-da-champions/)
19:17:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:17:14%20GMT	https://lalisavedra.com/?p=1540	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/index0e01.html	(from https://lalisavedra.com/barcelona-3-x-0-chelsea-definido-os-oito-classificados-da-champions/)
19:17:11	2665/2665	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:17:15%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fbarcelona-3-x-0-chelsea-definido-os-oito-classificados-da-champions%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embede731	(from https://lalisavedra.com/barcelona-3-x-0-chelsea-definido-os-oito-classificados-da-champions/)
19:17:20	46261/46261	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2008%20Aug%202017%2021:38:43%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/08/000_rd67o_vuBrUic.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/08/000_rd67o_vuBrUic.jpg	(from https://lalisavedra.com/category/futebol-internacional/page/2/)
19:17:20	91445/91445	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2017%20Aug%202017%2000:09:59%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/08/2017-08-16t230043z_1137602121_rc12f94fac70_rtrmadp_3_soccer-spain-rea-fcb-supercup_joXirUj.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/08/2017-08-16t230043z_1137602121_rc12f94fac70_rtrmadp_3_soccer-spain-rea-fcb-supercup_joXirUj.jpg	(from https://lalisavedra.com/category/futebol-internacional/page/2/)
19:17:22	36932/36932	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2022:17:25%20GMT	https://lalisavedra.com/alemanha-e-chile-fazem-final-copa-das-confederacoes/	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/alemanha-e-chile-fazem-final-copa-das-confederacoes/index.html	(from https://lalisavedra.com/category/futebol-internacional/page/2/)
19:17:23	68497/68497	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202017%2001:19:33%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/08/2017-08-13t220237z_1315413522_rc18ef6082f0_rtrmadp_3_soccer-spain-fcb-rea-supercup_Lx9pb0I.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/08/2017-08-13t220237z_1315413522_rc18ef6082f0_rtrmadp_3_soccer-spain-fcb-rea-supercup_Lx9pb0I.jpg	(from https://lalisavedra.com/category/futebol-internacional/page/2/)
19:17:27	96812/96812	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202017%2021:30:59%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/07/2017-07-02t202303z_415535_rc12d403cd60_rtrmadp_3_soccer-confederations-chl-ger_8X8pqac.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/07/2017-07-02t202303z_415535_rc12d403cd60_rtrmadp_3_soccer-confederations-chl-ger_8X8pqac.jpg	(from https://lalisavedra.com/category/futebol-internacional/page/2/)
19:17:28	49993/49993	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2003%20Jun%202017%2022:01:42%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/06/2017-06-03t191757z_139519077_mt1aci14801930_rtrmadp_3_soccer-champions-final_Fyo5SxQ.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/06/2017-06-03t191757z_139519077_mt1aci14801930_rtrmadp_3_soccer-champions-final_Fyo5SxQ.jpg	(from https://lalisavedra.com/category/futebol-internacional/page/2/)
19:17:30	36723/36723	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2022:17:33%20GMT	https://lalisavedra.com/real-madrid-e-campeao-espanhol/	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/real-madrid-e-campeao-espanhol/index.html	(from https://lalisavedra.com/category/futebol-internacional/page/2/)
19:17:37	58999/58999	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2022:04:01%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/05/spain_soccer_champion_amar_1_DqvjZtd.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/05/spain_soccer_champion_amar_1_DqvjZtd.jpg	(from https://lalisavedra.com/category/futebol-internacional/page/2/)
19:17:38	94280/94280	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2024%20May%202017%2022:41:10%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/05/2017-05-24t205723z_138661043_mt1aci14797877_rtrmadp_3_soccer-europa-final.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/05/2017-05-24t205723z_138661043_mt1aci14797877_rtrmadp_3_soccer-europa-final.jpg	(from https://lalisavedra.com/category/futebol-internacional/page/2/)
19:17:39	100200/100200	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2022%20May%202017%2000:47:58%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/05/2017-05-21t200614z_64921536_rc1f64f42f00_rtrmadp_3_soccer-spain-mla-rea_bT5g2Ba.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/05/2017-05-21t200614z_64921536_rc1f64f42f00_rtrmadp_3_soccer-spain-mla-rea_bT5g2Ba.jpg	(from https://lalisavedra.com/category/futebol-internacional/page/2/)
